x,f(x),P_n(x)
-3.0,16.067661995777765,18459.27406803121
-2.99,15.947984964144162,13720.044497435149
-2.9800000000000004,15.829304739313654,9386.640288552977
-2.9700000000000006,15.711611453181526,5439.428544357463
-2.960000000000001,15.594895336337752,1859.3909527596493
-2.950000000000001,15.479146717090053,-1371.8891374697737
-2.9400000000000013,15.36435602049671,-4272.239461707494
-2.9300000000000015,15.250513767409073,-6858.91140690894
-2.9200000000000017,15.13761057352363,-9148.59240295409
-2.910000000000002,15.025637148443577,-11157.418139392135
-2.900000000000002,14.914584294749757,-12900.984609063626
-2.8900000000000023,14.804442907080926,-14394.359980072883
-2.8800000000000026,14.695203971223194,-15652.096297577858
-2.8700000000000028,14.586858563208615,-16688.24101685871
-2.860000000000003,14.479397848422762,-17516.348369120624
-2.850000000000003,14.372813080721274,-18149.490561480743
-2.8400000000000034,14.267095601555225,-18600.26881258323
-2.8300000000000036,14.162236839105269,-18880.82422528061
-2.820000000000004,14.058228307424445,-19002.848497814073
-2.810000000000004,13.955061605589577,-18977.594474919326
-2.8000000000000043,13.852728416861178,-18815.88654027907
-2.7900000000000045,13.751220507851759,-18528.13085173717
-2.7800000000000047,13.6505297277025,-18124.325420684167
-2.770000000000005,13.550648007268139,-17614.07003701757
-2.760000000000005,13.451567358310069,-17006.576041075085
-2.7500000000000053,13.353279872697492,-16310.675943932665
-2.7400000000000055,13.255777721616607,-15534.83289745406
-2.7300000000000058,13.159053154787717,-14687.150015472182
-2.720000000000006,13.063098499690206,-13775.379547477405
-2.710000000000006,12.967906160795268,-12806.931906181688
-2.7000000000000064,12.873468618806353,-11788.884550322013
-2.6900000000000066,12.779778429907228,-10727.99072406054
-2.680000000000007,12.686828225017596,-9630.688054333406
-2.670000000000007,12.594610709056179,-8503.107007494122
-2.6600000000000072,12.503118660211193,-7351.079206591868
-2.6500000000000075,12.412344929218184,-6180.145610619193
-2.6400000000000077,12.322282438645068,-4995.564557057815
-2.630000000000008,12.232924182184405,-3802.319669045556
-2.620000000000008,12.144263223952752,-2605.1276284815813
-2.6100000000000083,12.056292697797065,-1408.445816381388
-2.6000000000000085,11.969005806608086,-216.47982178724783
-2.5900000000000087,11.882395821640625,966.8091794660088
-2.580000000000009,11.796456081840677,2137.6971748356973
-2.570000000000009,11.711179993179313,3292.6901927180943
-2.5600000000000094,11.626561027993267,4428.517306374738
-2.5500000000000096,11.542592724332174,5542.123762861359
-2.54000000000001,11.459268685312356,6630.66423568835
-2.53000000000001,11.376582578477148,7691.4961999474435
-2.5200000000000102,11.294528135163622,8722.173428645025
-2.5100000000000104,11.213099149875736,9720.439608988308
-2.5000000000000107,11.132289479663772,10684.222077376307
-2.490000000000011,11.05209304351003,11611.625671853357
-2.480000000000011,10.97250382172074,12500.926700788672
-2.4700000000000113,10.893515855324052,13350.567026551193
-2.4600000000000115,10.81512324547418,14159.148262954739
-2.4500000000000117,10.737320152861471,14925.426085254308
-2.440000000000012,10.6601007971285,15648.304651479984
-2.430000000000012,10.583459456292008,16326.831133900849
-2.4200000000000124,10.50739046617071,16960.190359416978
-2.4100000000000126,10.431888219818871,17547.699557683256
-2.400000000000013,10.356947166965604,18088.803215774813
-2.390000000000013,10.282561813459836,18583.068038209258
-2.380000000000013,10.208726720720898,19030.17801114702
-2.3700000000000134,10.135436505194654,19429.929569596556
-2.3600000000000136,10.062685837815142,19782.226866457215
-2.350000000000014,9.99046944347166,20087.0771422381
-2.340000000000014,9.91878210048127,20344.586194297215
-2.3300000000000143,9.847618640066592,20554.953944450735
-2.3200000000000145,9.77697394583895,20718.470103808275
-2.3100000000000147,9.706842953286719,20835.509933695525
-2.300000000000015,9.637220649268865,20906.5301015316
-2.290000000000015,9.568102071513637,20932.064630534038
-2.2800000000000153,9.499482308122326,20912.720942130298
-2.2700000000000156,9.431356497078077,20849.175989960317
-2.2600000000000158,9.363719825759677,20742.172484360355
-2.250000000000016,9.296567530460301,20592.515206224296
-2.240000000000016,9.229894895911126,20401.06740914421
-2.2300000000000164,9.163697254809799,20168.74730873778
-2.2200000000000166,9.097969987353714,19896.524658075985
-2.210000000000017,9.03270852077802,19585.417408130168
-2.200000000000017,8.967908328898337,19236.48845216337
-2.1900000000000173,8.903564931658149,18850.842452996643
-2.1800000000000175,8.839673894680779,18429.622752086725
-2.1700000000000177,8.776230828825948,17974.008359357278
-2.160000000000018,8.71323138975087,17485.211022731728
-2.150000000000018,8.650671277475809,16964.472376321282
-2.1400000000000183,8.588546235954064,16413.061166227737
-2.1300000000000185,8.526852052646383,15832.270552926317
-2.1200000000000188,8.465584558099689,15223.415489199475
-2.110000000000019,8.404739625530137,14587.83017259854
-2.100000000000019,8.34431317041043,13926.86557141572
-2.0900000000000194,8.284301150061374,13241.88702315472
-2.0800000000000196,8.224699563247583,12534.271904494166
-2.07000000000002,8.16550444977738,11805.407371743546
-2.06000000000002,8.106711890106752,11056.688170797383
-2.0500000000000203,8.048318004947406,10289.514515598928
-2.0400000000000205,7.9903189548788305,9505.290034130576
-2.0300000000000207,7.932710939964353,8705.419780953838
-2.020000000000021,7.875490199371141,7891.308315327588
-2.010000000000021,7.818653010994119,7064.357843938971
-2.0000000000000213,7.762195691083751,6225.966427287196
-1.9900000000000213,7.706114593877665,5377.52624876614
-1.9800000000000213,7.650406111236071,4520.421945497557
-1.9700000000000213,7.59506667228095,3656.028999972253
-1.9600000000000213,7.540092743038955,2785.7121915625676
-1.9500000000000213,7.485480826088019,1910.8241069751869
-1.9400000000000213,7.431227460207602,1032.7037087190113
-1.9300000000000213,7.377329220032573,152.67496066866363
-1.9200000000000212,7.323782715710664,-727.9544901900757
-1.9100000000000212,7.2705845925634875,-1607.8945767408222
-1.9000000000000212,7.217731530751064,-2485.8740203452903
-1.8900000000000212,7.165220244939835,-3360.6414859765555
-1.8800000000000212,7.1130474839741265,-4230.9666847674935
-1.8700000000000212,7.061210030551031,-5095.641424859276
-1.8600000000000212,7.009704700898675,-5953.480611429015
-1.8500000000000212,6.958528344457838,-6803.3231967699185
-1.8400000000000212,6.907677843566896,-7644.0330812915045
-1.8300000000000212,6.857150113150052,-8474.49996630169
-1.8200000000000212,6.806942100408823,-9293.640159426832
-1.8100000000000211,6.757050784516762,-10100.397333519932
-1.8000000000000211,6.707473176317371,-10893.743239901629
-1.7900000000000211,6.658206318025181,-11672.678376772617
-1.7800000000000211,6.6092472829299735,-12436.232613630522
-1.7700000000000211,6.560593175104108,-13183.46577251852
-1.760000000000021,6.512241129112921,-13913.468166927054
-1.750000000000021,6.464188309728189,-14625.361099164402
-1.740000000000021,6.416431911644594,-15318.297317006012
-1.730000000000021,6.3689691591991995,-15991.461430426783
-1.720000000000021,6.321797306093873,-16644.070289214702
-1.710000000000021,6.274913635120662,-17275.373322258354
-1.700000000000021,6.228315457890065,-17884.65283929541
-1.690000000000021,6.182000114562195,-18471.224295902957
-1.680000000000021,6.135964973580789,-19034.436522505177
