x,f(x),P_n(x)
-3.0,16.067661995777765,15.703087310708302
-2.99,15.947984964144162,15.603081891277194
-2.9800000000000004,15.829304739313654,15.50341757638385
-2.9700000000000006,15.711611453181526,15.404094366028268
-2.960000000000001,15.594895336337752,15.305112260210446
-2.950000000000001,15.479146717090053,15.206471258930389
-2.9400000000000013,15.36435602049671,15.108171362188092
-2.9300000000000015,15.250513767409073,15.010212569983555
-2.9200000000000017,15.13761057352363,14.912594882316784
-2.910000000000002,15.025637148443577,14.815318299187773
-2.900000000000002,14.914584294749757,14.718382820596522
-2.8900000000000023,14.804442907080926,14.621788446543036
-2.8800000000000026,14.695203971223194,14.525535177027312
-2.8700000000000028,14.586858563208615,14.429623012049348
-2.860000000000003,14.479397848422762,14.334051951609148
-2.850000000000003,14.372813080721274,14.238821995706708
-2.8400000000000034,14.267095601555225,14.14393314434203
-2.8300000000000036,14.162236839105269,14.049385397515115
-2.820000000000004,14.058228307424445,13.955178755225962
-2.810000000000004,13.955061605589577,13.86131321747457
-2.8000000000000043,13.852728416861178,13.76778878426094
-2.7900000000000045,13.751220507851759,13.674605455585073
-2.7800000000000047,13.6505297277025,13.581763231446967
-2.770000000000005,13.550648007268139,13.489262111846624
-2.760000000000005,13.451567358310069,13.397102096784042
-2.7500000000000053,13.353279872697492,13.305283186259222
-2.7400000000000055,13.255777721616607,13.213805380272165
-2.7300000000000058,13.159053154787717,13.122668678822869
-2.720000000000006,13.063098499690206,13.031873081911336
-2.710000000000006,12.967906160795268,12.941418589537564
-2.7000000000000064,12.873468618806353,12.851305201701553
-2.6900000000000066,12.779778429907228,12.761532918403306
-2.680000000000007,12.686828225017596,12.67210173964282
-2.670000000000007,12.594610709056179,12.583011665420095
-2.6600000000000072,12.503118660211193,12.494262695735134
-2.6500000000000075,12.412344929218184,12.405854830587934
-2.6400000000000077,12.322282438645068,12.317788069978496
-2.630000000000008,12.232924182184405,12.230062413906818
-2.620000000000008,12.144263223952752,12.142677862372905
-2.6100000000000083,12.056292697797065,12.055634415376753
-2.6000000000000085,11.969005806608086,11.968932072918362
-2.5900000000000087,11.882395821640625,11.882570834997734
-2.580000000000009,11.796456081840677,11.796550701614867
-2.570000000000009,11.711179993179313,11.710871672769763
-2.5600000000000094,11.626561027993267,11.62553374846242
-2.5500000000000096,11.542592724332174,11.54053692869284
-2.54000000000001,11.459268685312356,11.455881213461021
-2.53000000000001,11.376582578477148,11.371566602766965
-2.5200000000000102,11.294528135163622,11.287593096610669
-2.5100000000000104,11.213099149875736,11.203960694992137
-2.5000000000000107,11.132289479663772,11.120669397911366
-2.490000000000011,11.05209304351003,11.037719205368358
-2.480000000000011,10.97250382172074,10.95511011736311
-2.4700000000000113,10.893515855324052,10.872842133895626
-2.4600000000000115,10.81512324547418,10.790915254965903
-2.4500000000000117,10.737320152861471,10.709329480573942
-2.440000000000012,10.6601007971285,10.628084810719743
-2.430000000000012,10.583459456292008,10.547181245403305
-2.4200000000000124,10.50739046617071,10.46661878462463
-2.4100000000000126,10.431888219818871,10.386397428383717
-2.400000000000013,10.356947166965604,10.306517176680565
-2.390000000000013,10.282561813459836,10.226978029515177
-2.380000000000013,10.208726720720898,10.14777998688755
-2.3700000000000134,10.135436505194654,10.068923048797684
-2.3600000000000136,10.062685837815142,9.990407215245579
-2.350000000000014,9.99046944347166,9.91223248623124
-2.340000000000014,9.91878210048127,9.834398861754659
-2.3300000000000143,9.847618640066592,9.756906341815842
-2.3200000000000145,9.77697394583895,9.679754926414786
-2.3100000000000147,9.706842953286719,9.602944615551493
-2.300000000000015,9.637220649268865,9.526475409225961
-2.290000000000015,9.568102071513637,9.45034730743819
-2.2800000000000153,9.499482308122326,9.374560310188183
-2.2700000000000156,9.431356497078077,9.299114417475938
-2.2600000000000158,9.363719825759677,9.224009629301452
-2.250000000000016,9.296567530460301,9.149245945664731
-2.240000000000016,9.229894895911126,9.074823366565772
-2.2300000000000164,9.163697254809799,9.000741892004573
-2.2200000000000166,9.097969987353714,8.927001521981136
-2.210000000000017,9.03270852077802,8.853602256495464
-2.200000000000017,8.967908328898337,8.780544095547551
-2.1900000000000173,8.903564931658149,8.7078270391374
-2.1800000000000175,8.839673894680779,8.635451087265011
-2.1700000000000177,8.776230828825948,8.563416239930387
-2.160000000000018,8.71323138975087,8.491722497133521
-2.150000000000018,8.650671277475809,8.42036985887442
-2.1400000000000183,8.588546235954064,8.349358325153078
-2.1300000000000185,8.526852052646383,8.278687895969501
-2.1200000000000188,8.465584558099689,8.208358571323684
-2.110000000000019,8.404739625530137,8.13837035121563
-2.100000000000019,8.34431317041043,8.068723235645336
-2.0900000000000194,8.284301150061374,7.999417224612806
-2.0800000000000196,8.224699563247583,7.930452318118037
-2.07000000000002,8.16550444977738,7.86182851616103
-2.06000000000002,8.106711890106752,7.793545818741785
-2.0500000000000203,8.048318004947406,7.725604225860303
-2.0400000000000205,7.9903189548788305,7.658003737516582
-2.0300000000000207,7.932710939964353,7.5907443537106225
-2.020000000000021,7.875490199371141,7.523826074442426
-2.010000000000021,7.818653010994119,7.457248899711991
-2.0000000000000213,7.762195691083751,7.391012829519317
-1.9900000000000213,7.706114593877665,7.3251178638644046
-1.9800000000000213,7.650406111236071,7.259564002747254
-1.9700000000000213,7.59506667228095,7.194351246167866
-1.9600000000000213,7.540092743038955,7.129479594126239
-1.9500000000000213,7.485480826088019,7.064949046622375
-1.9400000000000213,7.431227460207602,7.000759603656272
-1.9300000000000213,7.377329220032573,6.936911265227931
-1.9200000000000212,7.323782715710664,6.873404031337351
-1.9100000000000212,7.2705845925634875,6.810237901984535
-1.9000000000000212,7.217731530751064,6.74741287716948
-1.8900000000000212,7.165220244939835,6.684928956892187
-1.8800000000000212,7.1130474839741265,6.622786141152655
-1.8700000000000212,7.061210030551031,6.560984429950887
-1.8600000000000212,7.009704700898675,6.49952382328688
-1.8500000000000212,6.958528344457838,6.438404321160635
-1.8400000000000212,6.907677843566896,6.377625923572152
-1.8300000000000212,6.857150113150052,6.317188630521431
-1.8200000000000212,6.806942100408823,6.257092442008472
-1.8100000000000211,6.757050784516762,6.197337358033275
-1.8000000000000211,6.707473176317371,6.13792337859584
-1.7900000000000211,6.658206318025181,6.078850503696167
-1.7800000000000211,6.6092472829299735,6.020118733334256
-1.7700000000000211,6.560593175104108,5.961728067510107
-1.760000000000021,6.512241129112921,5.903678506223719
-1.750000000000021,6.464188309728189,5.845970049475094
-1.740000000000021,6.416431911644594,5.78860269726423
-1.730000000000021,6.3689691591991995,5.731576449591128
-1.720000000000021,6.321797306093873,5.674891306455789
