x,f(x),P_n(x)
-3.0,16.067661995777765,5.7900636298201472E16
-2.99,15.947984964144162,1.0518260631183298E16
-2.9800000000000004,15.829304739313654,-2.2263418144665944E16
-2.9700000000000006,15.711611453181526,-4.315232157391948E16
-2.960000000000001,15.594895336337752,-5.450383394444444E16
-2.950000000000001,15.479146717090053,-5.8355475951842224E16
-2.9400000000000013,15.36435602049671,-5.6458895951538952E16
-2.9300000000000015,15.250513767409073,-5.030934579153236E16
-2.9200000000000017,15.13761057352363,-4.1172799753009872E16
-2.910000000000002,15.025637148443577,-3.0110867011058472E16
-2.900000000000002,14.914584294749757,-1.8003640251651712E16
-2.8900000000000023,14.804442907080926,-5.570615632500085E15
-2.8800000000000026,14.695203971223194,6.610187857012966E15
-2.8700000000000028,14.586858563208615,1.8084788408612516E16
-2.860000000000003,14.479397848422762,2.8507366084715448E16
-2.850000000000003,14.372813080721274,3.7625843736735168E16
-2.8400000000000034,14.267095601555225,4.5268821677426504E16
-2.8300000000000036,14.162236839105269,5.1333769341282688E16
-2.820000000000004,14.058228307424445,5.577638262043196E16
-2.810000000000004,13.955061605589577,5.8601020770845896E16
-2.8000000000000043,13.852728416861178,5.9852141753879336E16
-2.7900000000000045,13.751220507851759,5.960665961987704E16
-2.7800000000000047,13.6505297277025,5.796715206221096E16
-2.770000000000005,13.550648007268139,5.5055850579816624E16
-2.760000000000005,13.451567358310069,5.1009349792003136E16
-2.7500000000000053,13.353279872697492,4.5973976358698368E16
-2.7400000000000055,13.255777721616607,4.0101761679823736E16
-2.7300000000000058,13.159053154787717,3.3546966086397796E16
-2.720000000000006,13.063098499690206,2.6463105600263988E16
-2.710000000000006,12.967906160795268,1.9000435535819804E16
-2.7000000000000064,12.873468618806353,1.130384825238818E16
-2.6900000000000066,12.779778429907228,3.5111452463019255E15
-2.680000000000007,12.686828225017596,-4.248353496443699E15
-2.670000000000007,12.594610709056179,-1.1854897376979342E16
-2.6600000000000072,12.503118660211193,-1.9199122327511316E16
-2.6500000000000075,12.412344929218184,-2.6182626939088384E16
-2.6400000000000077,12.322282438645068,-3.271833509456262E16
-2.630000000000008,12.232924182184405,-3.8730670553363152E16
-2.620000000000008,12.144263223952752,-4.415556697537164E16
-2.6100000000000083,12.056292697797065,-4.8940335022361176E16
-2.6000000000000085,11.969005806608086,-5.304340643237164E16
-2.5900000000000087,11.882395821640625,-5.6433973320441872E16
-2.580000000000009,11.796456081840677,-5.9091539413851672E16
-2.570000000000009,11.711179993179313,-6.1005398477145904E16
-2.5600000000000094,11.626561027993267,-6.2174053817566896E16
-2.5500000000000096,11.542592724332174,-6.2604591481101264E16
-2.54000000000001,11.459268685312356,-6.2312018549281872E16
-2.53000000000001,11.376582578477148,-6.1318576823441928E16
-2.5200000000000102,11.294528135163622,-5.9653041132692912E16
-2.5100000000000104,11.213099149875736,-5.7350010521017352E16
-2.5000000000000107,11.132289479663772,-5.4449199654180864E16
-2.490000000000011,11.05209304351003,-5.099473693545064E16
-2.480000000000011,10.97250382172074,-4.7034475027245368E16
-2.4700000000000113,10.893515855324052,-4.2619318740845648E16
-2.4600000000000115,10.81512324547418,-3.7802574575274872E16
-2.4500000000000117,10.737320152861471,-3.2639325556650492E16
-2.440000000000012,10.6601007971285,-2.7185834448029436E16
-2.430000000000012,10.583459456292008,-2.1498977864468752E16
-2.4200000000000124,10.50739046617071,-1.563571333622164E16
-2.4100000000000126,10.431888219818871,-9.652580912323026E15
-2.400000000000013,10.356947166965604,-3.605240485010853E15
