x,f(x),P_n(x)
-3.0,16.067661995777765,22.998445859383317
-2.99,15.947984964144162,22.321501395184082
-2.9800000000000004,15.829304739313654,21.65858284203246
-2.9700000000000006,15.711611453181526,21.009544018566668
-2.960000000000001,15.594895336337752,20.374239371424387
-2.950000000000001,15.479146717090053,19.752523975242738
-2.9400000000000013,15.36435602049671,19.144253532658297
-2.9300000000000015,15.250513767409073,18.549284374307085
-2.9200000000000017,15.13761057352363,17.967473458824582
-2.910000000000002,15.025637148443577,17.39867837284571
-2.900000000000002,14.914584294749757,16.842757331004844
-2.8900000000000023,14.804442907080926,16.299569175935808
-2.8800000000000026,14.695203971223194,15.768973378271879
-2.8700000000000028,14.586858563208615,15.250830036645779
-2.860000000000003,14.479397848422762,14.744999877689683
-2.850000000000003,14.372813080721274,14.251344256035217
-2.8400000000000034,14.267095601555225,13.769725154313456
-2.8300000000000036,14.162236839105269,13.300005183154923
-2.820000000000004,14.058228307424445,12.842047581189595
-2.810000000000004,13.955061605589577,12.395716215046892
-2.8000000000000043,13.852728416861178,11.960875579355696
-2.7900000000000045,13.751220507851759,11.537390796744324
-2.7800000000000047,13.6505297277025,11.125127617840558
-2.770000000000005,13.550648007268139,10.723952421271616
-2.760000000000005,13.451567358310069,10.333732213664174
-2.7500000000000053,13.353279872697492,9.95433462964436
-2.7400000000000055,13.255777721616607,9.585627931837749
-2.7300000000000058,13.159053154787717,9.227481010869361
-2.720000000000006,13.063098499690206,8.879763385363674
-2.710000000000006,12.967906160795268,8.542345201944613
-2.7000000000000064,12.873468618806353,8.21509723523555
-2.6900000000000066,12.779778429907228,7.897890887859311
-2.680000000000007,12.686828225017596,7.590598190438172
-2.670000000000007,12.594610709056179,7.293091801593857
-2.6600000000000072,12.503118660211193,7.005245007947539
-2.6500000000000075,12.412344929218184,6.726931724119844
-2.6400000000000077,12.322282438645068,6.4580264927308475
-2.630000000000008,12.232924182184405,6.198404484400072
-2.620000000000008,12.144263223952752,5.947941497746493
-2.6100000000000083,12.056292697797065,5.7065139593885394
-2.6000000000000085,11.969005806608086,5.4739989239440785
-2.5900000000000087,11.882395821640625,5.250274074030438
-2.580000000000009,11.796456081840677,5.0352177202643915
-2.570000000000009,11.711179993179313,4.82870880126217
-2.5600000000000094,11.626561027993267,4.630626883639442
-2.5500000000000096,11.542592724332174,4.44085216201133
-2.54000000000001,11.459268685312356,4.259265458992417
-2.53000000000001,11.376582578477148,4.085748225196719
-2.5200000000000102,11.294528135163622,3.9201825392377163
-2.5100000000000104,11.213099149875736,3.76245110772833
-2.5000000000000107,11.132289479663772,3.6124372652809384
-2.490000000000011,11.05209304351003,3.470024974507364
-2.480000000000011,10.97250382172074,3.3350988260188803
-2.4700000000000113,10.893515855324052,3.2075440384262137
-2.4600000000000115,10.81512324547418,3.087246458339539
-2.4500000000000117,10.737320152861471,2.9740925603684794
-2.440000000000012,10.6601007971285,2.8679694471221104
-2.430000000000012,10.583459456292008,2.7687648492089565
-2.4200000000000124,10.50739046617071,2.676367125236993
-2.4100000000000126,10.431888219818871,2.5906652618136423
-2.400000000000013,10.356947166965604,2.5115488735457827
-2.390000000000013,10.282561813459836,2.4389082030397375
-2.380000000000013,10.208726720720898,2.372634120901278
-2.3700000000000134,10.135436505194654,2.312618125735634
-2.3600000000000136,10.062685837815142,2.258752344147476
-2.350000000000014,9.99046944347166,2.2109295307409322
-2.340000000000014,9.91878210048127,2.1690430681195743
-2.3300000000000143,9.847618640066592,2.1329869668864276
-2.3200000000000145,9.77697394583895,2.1026558656439676
-2.3100000000000147,9.706842953286719,2.0779450309941154
-2.300000000000015,9.637220649268865,2.058750357538253
-2.290000000000015,9.568102071513637,2.044968367877198
-2.2800000000000153,9.499482308122326,2.0364962126112296
-2.2700000000000156,9.431356497078077,2.0332316703400686
-2.2600000000000158,9.363719825759677,2.035073147662894
-2.250000000000016,9.296567530460301,2.041919679178326
-2.240000000000016,9.229894895911126,2.0536709274844416
-2.2300000000000164,9.163697254809799,2.0702271831787673
-2.2200000000000166,9.097969987353714,2.0914893648582726
-2.210000000000017,9.03270852077802,2.117359019119384
-2.200000000000017,8.967908328898337,2.1477383205579805
-2.1900000000000173,8.903564931658149,2.1825300717693796
-2.1800000000000175,8.839673894680779,2.221637703348364
-2.1700000000000177,8.776230828825948,2.2649652738891497
-2.160000000000018,8.71323138975087,2.3124174699854176
-2.150000000000018,8.650671277475809,2.3638996062302926
-2.1400000000000183,8.588546235954064,2.419317625216344
-2.1300000000000185,8.526852052646383,2.478578097535598
-2.1200000000000188,8.465584558099689,2.5415882217795343
-2.110000000000019,8.404739625530137,2.6082558245390715
-2.100000000000019,8.34431317041043,2.678489360404587
-2.0900000000000194,8.284301150061374,2.7521979119659044
-2.0800000000000196,8.224699563247583,2.8292911898122988
-2.07000000000002,8.16550444977738,2.909679532532495
-2.06000000000002,8.106711890106752,2.993273906714668
-2.0500000000000203,8.048318004947406,3.0799859069464404
-2.0400000000000205,7.9903189548788305,3.1697277558148897
-2.0300000000000207,7.932710939964353,3.2624123039065402
-2.020000000000021,7.875490199371141,3.357953029807362
-2.010000000000021,7.818653010994119,3.456264040102784
-2.0000000000000213,7.762195691083751,3.5572600693776817
-1.9900000000000213,7.706114593877665,3.6608564802163777
-1.9800000000000213,7.650406111236071,3.7669692632026504
-1.9700000000000213,7.59506667228095,3.875515036919719
-1.9600000000000213,7.540092743038955,3.9864110479502592
-1.9500000000000213,7.485480826088019,4.0995751708763954
-1.9400000000000213,7.431227460207602,4.214925908279705
-1.9300000000000213,7.377329220032573,4.332382390741211
-1.9200000000000212,7.323782715710664,4.451864376841387
-1.9100000000000212,7.2705845925634875,4.573292253160158
-1.9000000000000212,7.217731530751064,4.6965870342769005
-1.8900000000000212,7.165220244939835,4.821670362770435
-1.8800000000000212,7.1130474839741265,4.94846450921904
-1.8700000000000212,7.061210030551031,5.076892372200438
-1.8600000000000212,7.009704700898675,5.206877478291803
-1.8500000000000212,6.958528344457838,5.3383439820697625
-1.8400000000000212,6.907677843566896,5.47121666611039
-1.8300000000000212,6.857150113150052,5.605420940989207
-1.8200000000000212,6.806942100408823,5.740882845281192
-1.8100000000000211,6.757050784516762,5.877529045560767
-1.8000000000000211,6.707473176317371,6.01528683640181
-1.7900000000000211,6.658206318025181,6.154084140377641
-1.7800000000000211,6.6092472829299735,6.293849508061037
-1.7700000000000211,6.560593175104108,6.434512118024223
-1.760000000000021,6.512241129112921,6.576001776838872
-1.750000000000021,6.464188309728189,6.71824891907611
-1.740000000000021,6.416431911644594,6.861184607306512
-1.730000000000021,6.3689691591991995,7.004740532100101
-1.720000000000021,6.321797306093873,7.148849012026353
-1.710000000000021,6.274913635120662,7.29344299365419
-1.700000000000021,6.228315457890065,7.438456051551989
-1.690000000000021,6.182000114562195,7.583822388287574
-1.680000000000021,6.135964973580789,7.729476834428219
-1.670000000000021,6.090207431410053,7.87535484854065
-1.660000000000021,6.0447249122743045,8.02139251719104
-1.650000000000021,5.9995148679003965,8.167526554945015
-1.640000000000021,5.954574777262881,8.313694304367647
-1.630000000000021,5.909902146331911,8.459833736023464
-1.620000000000021,5.8654945078238345,8.605883448476439
-1.610000000000021,5.8213494209544585,8.751782668289994
-1.600000000000021,5.7774644711949765,8.897471250027008
-1.590000000000021,5.733837270030509,9.042889676249803
-1.580000000000021,5.690465454721249,9.187979057520154
-1.570000000000021,5.64734668806619,9.332681132399285
-1.560000000000021,5.604478658169398,9.476938267447872
-1.550000000000021,5.5618590782088315,9.62069345722604
-1.540000000000021,5.5194856862076405,9.76389032429336
-1.530000000000021,5.477356244807982,9.906473119208858
-1.520000000000021,5.435468541047275,10.048386720531012
-1.5100000000000209,5.393820386136902,10.189576634817744
-1.5000000000000209,5.352409615243333,10.329988996626426
-1.4900000000000209,5.311234087271638,10.469570568513886
-1.4800000000000209,5.2702916846513705,10.608268741036397
-1.4700000000000208,5.229580313124817,10.746031532749686
-1.4600000000000208,5.189097901537567,10.882807590208927
-1.4500000000000208,5.148842401631391,11.018546187968738
-1.4400000000000208,5.108811787839421,11.153197228583203
-1.4300000000000208,5.069004057083583,11.28671124260584
-1.4200000000000208,5.029417228574297,11.419039388589628
-1.4100000000000208,4.990049343612388,11.550133453086985
-1.4000000000000208,4.950898465393221,11.679945850649792
-1.3900000000000208,4.9119626788130155,11.808429623829376
-1.3800000000000208,4.873240090277333,11.935538443176503
-1.3700000000000208,4.834728827511716,12.061226607241402
-1.3600000000000207,4.796427039374464,12.185449042573744
-1.3500000000000207,4.758332895671511,12.308161303722661
-1.3400000000000207,4.720444586973409,12.429319573236722
-1.3300000000000207,4.68276032443438,12.54888066166395
-1.3200000000000207,4.645278339613434,12.666802007551823
-1.3100000000000207,4.60799688429752,12.783041677447267
-1.3000000000000207,4.570914230326705,12.897558365896653
-1.2900000000000207,4.534028669421357,13.01031139544581
-1.2800000000000207,4.4973385130113135,13.121260716640002
-1.2700000000000207,4.4608420920670255,13.230366908023967
-1.2600000000000207,4.424537756932651,13.33759117614187
-1.2500000000000207,4.38842387716109,13.442895355537342
-1.2400000000000206,4.352498841350937,13.546241908753451
-1.2300000000000206,4.3167610569853405,13.647593926332728
-1.2200000000000206,4.281208950272747,13.746915126817143
-1.2100000000000206,4.245840965989528,13.84416985674812
-1.2000000000000206,4.210655567324447,13.939323090666539
-1.1900000000000206,4.175651235724983,14.032340431112718
-1.1800000000000206,4.1408264707454725,14.123188108626435
-1.1700000000000206,4.106179789897063,14.211832981746916
-1.1600000000000206,4.071709728499465,14.298242537012829
-1.1500000000000206,4.037414839534481,14.38238488896231
-1.1400000000000206,4.0032936935013,14.464228780132924
-1.1300000000000205,3.969344878273552,14.543743581061696
-1.1200000000000205,3.93556699895809,14.620899290285099
-1.1100000000000205,3.901958677755501,14.695666534339066
-1.1000000000000205,3.868518553822325,14.76801656775897
