x,f(x),P_n(x)
-3.0,16.067661995777765,16.067661995777765
-2.99,15.947984964144162,-5749.116145442187
-2.9800000000000004,15.829304739313654,-10521.874596714764
-2.9700000000000006,15.711611453181526,-14412.71040011154
-2.960000000000001,15.594895336337752,-17522.60564490014
-2.950000000000001,15.479146717090053,-19943.69398713864
-2.9400000000000013,15.36435602049671,-21759.89299334359
-2.9300000000000015,15.250513767409073,-23047.49864463252
-2.9200000000000017,15.13761057352363,-23875.74391842386
-2.910000000000002,15.025637148443577,-24307.32328233425
-2.900000000000002,14.914584294749757,-24398.88485546878
-2.8900000000000023,14.804442907080926,-24201.491915762977
-2.8800000000000026,14.695203971223194,-23761.05535831658
-2.8700000000000028,14.586858563208615,-23118.738638672483
-2.860000000000003,14.479397848422762,-22311.336666653246
-2.850000000000003,14.372813080721274,-21371.630050591848
-2.8400000000000034,14.267095601555225,-20328.716028501152
-2.8300000000000036,14.162236839105269,-19208.317361839512
-2.820000000000004,14.058228307424445,-18033.070408972726
-2.810000000000004,13.955061605589577,-16822.793539130314
-2.8000000000000043,13.852728416861178,-15594.736993533801
-2.7900000000000045,13.751220507851759,-14363.815248367524
-2.7800000000000047,13.6505297277025,-13142.82288429834
-2.770000000000005,13.550648007268139,-11942.634919263575
-2.760000000000005,13.451567358310069,-10772.392515171365
-2.7500000000000053,13.353279872697492,-9639.674924931252
-2.7400000000000055,13.255777721616607,-8550.658503793624
-2.7300000000000058,13.159053154787717,-7510.263568264868
-2.720000000000006,13.063098499690206,-6522.289846822549
-2.710000000000006,12.967906160795268,-5589.54122922504
-2.7000000000000064,12.873468618806353,-4713.9404853378
-2.6900000000000066,12.779778429907228,-3896.634590030299
-2.680000000000007,12.686828225017596,-3138.091257781769
-2.670000000000007,12.594610709056179,-2438.187259119444
-2.6600000000000072,12.503118660211193,-1796.2890608514094
-2.6500000000000075,12.412344929218184,-1211.3263031991116
-2.6400000000000077,12.322282438645068,-681.8585993362673
-2.630000000000008,12.232924182184405,-206.13611645611215
-2.620000000000008,12.144263223952752,217.84562772606057
-2.6100000000000083,12.056292697797065,592.2963432155913
-2.6000000000000085,11.969005806608086,919.5865339080829
-2.5900000000000087,11.882395821640625,1202.2076868225092
-2.580000000000009,11.796456081840677,1442.7367404815743
-2.570000000000009,11.711179993179313,1643.8045085003114
-2.5600000000000094,11.626561027993267,1808.0677534875952
-2.5500000000000096,11.542592724332174,1938.1846245107351
-2.54000000000001,11.459268685312356,2036.7931886549086
-2.53000000000001,11.376582578477148,2106.4928036600913
-2.5200000000000102,11.294528135163622,2149.8280942705937
-2.5100000000000104,11.213099149875736,2169.275309817436
-2.5000000000000107,11.132289479663772,2167.2308547018797
-2.490000000000011,11.05209304351003,2146.001796888713
-2.480000000000011,10.97250382172074,2107.7981722787163
-2.4700000000000113,10.893515855324052,2054.7269149384783
-2.4600000000000115,10.81512324547418,1988.7872546490644
-2.4500000000000117,10.737320152861471,1911.8674341185117
-2.440000000000012,10.6601007971285,1825.742608511628
-2.430000000000012,10.583459456292008,1732.0737997082088
-2.4200000000000124,10.50739046617071,1632.4077869306561
-2.4100000000000126,10.431888219818871,1528.177824106619
-2.400000000000013,10.356947166965604,1420.7050825734045
-2.390000000000013,10.282561813459836,1311.200725509391
-2.380000000000013,10.208726720720898,1200.7685278138729
-2.3700000000000134,10.135436505194654,1090.4079620701273
-2.3600000000000136,10.062685837815142,981.01767773599
-2.350000000000014,9.99046944347166,873.3993068299519
-2.340000000000014,9.91878210048127,768.261535136429
-2.3300000000000143,9.847618640066592,666.2243833582693
-2.3200000000000145,9.77697394583895,567.8236477141232
-2.3100000000000147,9.706842953286719,473.51545422873767
-2.300000000000015,9.637220649268865,383.68088541074525
-2.290000000000015,9.568102071513637,298.6306421696735
-2.2800000000000153,9.499482308122326,218.6097077058098
-2.2700000000000156,9.431356497078077,143.80198372674067
-2.2600000000000158,9.363719825759677,74.33487271588479
-2.250000000000016,9.296567530460301,10.283783113694861
-2.240000000000016,9.229894895911126,-48.323462816544904
-2.2300000000000164,9.163697254809799,-101.50233596764936
-2.2200000000000166,9.097969987353714,-149.3074372441494
-2.210000000000017,9.03270852077802,-191.82847701987265
-2.200000000000017,8.967908328898337,-229.18640779651324
-2.1900000000000173,8.903564931658149,-261.5297187065343
-2.1800000000000175,8.839673894680779,-289.0308987091993
-2.1700000000000177,8.776230828825948,-311.883073686046
-2.160000000000018,8.71323138975087,-330.2968211430292
-2.150000000000018,8.650671277475809,-344.497164862541
-2.1400000000000183,8.588546235954064,-354.72075061161166
-2.1300000000000185,8.526852052646383,-361.213202895195
-2.1200000000000188,8.465584558099689,-364.22666173822284
-2.110000000000019,8.404739625530137,-364.0174975801694
-2.100000000000019,8.34431317041043,-360.8442015644693
-2.0900000000000194,8.284301150061374,-354.96544779599543
-2.0800000000000196,8.224699563247583,-346.63832351680145
-2.07000000000002,8.16550444977738,-336.11672260772497
-2.06000000000002,8.106711890106752,-323.6498973556875
-2.0500000000000203,8.048318004947406,-309.4811630283828
-2.0400000000000205,7.9903189548788305,-293.84674946449934
-2.0300000000000207,7.932710939964353,-276.9747936139263
-2.020000000000021,7.875490199371141,-259.0844667440311
-2.010000000000021,7.818653010994119,-240.38522986074807
-2.0000000000000213,7.762195691083751,-221.07621077284148
-1.9900000000000213,7.706114593877665,-201.34569615040058
-1.9800000000000213,7.650406111236071,-181.37073189075852
-1.9700000000000213,7.59506667228095,-161.31682510309093
-1.9600000000000213,7.540092743038955,-141.33774105372393
-1.9500000000000213,7.485480826088019,-121.57538847449152
-1.9400000000000213,7.431227460207602,-102.15978672347373
-1.9300000000000213,7.377329220032573,-83.20910839831019
-1.9200000000000212,7.323782715710664,-64.82979113444496
-1.9100000000000212,7.2705845925634875,-47.11671247167337
