x,f(x),Spline(x)
-3.0,4.0,4.0
-2.99,3.99,3.9900773058419245
-2.9800000000000004,3.9800000000000004,3.9801545292096225
-2.9700000000000006,3.9700000000000006,3.9702315876288665
-2.960000000000001,3.960000000000001,3.9603083986254304
-2.950000000000001,3.950000000000001,3.950384879725087
-2.9400000000000013,3.9400000000000013,3.9404609484536097
-2.9300000000000015,3.9300000000000015,3.930536522336771
-2.9200000000000017,3.9200000000000017,3.9206115189003454
-2.910000000000002,3.910000000000002,3.910685855670105
-2.900000000000002,3.900000000000002,3.9007594501718232
-2.8900000000000023,3.8900000000000023,3.8908322199312737
-2.8800000000000026,3.8800000000000026,3.8809040824742294
-2.8700000000000028,3.8700000000000028,3.870974955326463
-2.860000000000003,3.860000000000003,3.8610447560137486
-2.850000000000003,3.850000000000003,3.8511134020618587
-2.8400000000000034,3.8400000000000034,3.841180810996567
-2.8300000000000036,3.8300000000000036,3.831246900343646
-2.820000000000004,3.820000000000004,3.8213115876288697
-2.810000000000004,3.810000000000004,3.811374790378011
-2.8000000000000043,3.8000000000000043,3.8014364261168425
-2.7900000000000045,3.7900000000000045,3.7914964123711385
-2.7800000000000047,3.7800000000000047,3.7815546666666715
-2.770000000000005,3.770000000000005,3.7716111065292144
-2.760000000000005,3.760000000000005,3.761665649484541
-2.7500000000000053,3.7500000000000053,3.7517182130584246
-2.7400000000000055,3.7400000000000055,3.741768714776638
-2.7300000000000058,3.7300000000000058,3.7318170721649544
-2.720000000000006,3.720000000000006,3.7218632027491467
-2.710000000000006,3.710000000000006,3.711907024054989
-2.7000000000000064,3.7000000000000064,3.701948453608254
-2.6900000000000066,3.6900000000000066,3.6919874089347147
-2.680000000000007,3.680000000000007,3.682023807560144
-2.670000000000007,3.670000000000007,3.672057567010316
-2.6600000000000072,3.6600000000000072,3.6620886048110037
-2.6500000000000075,3.6500000000000075,3.65211683848798
-2.6400000000000077,3.6400000000000077,3.642142185567018
-2.630000000000008,3.630000000000008,3.632164563573891
-2.620000000000008,3.620000000000008,3.622183890034372
