x,f(x),Spline(x)
-3.0,16.067661995777765,16.067661995777765
-2.99,15.947984964144162,15.937334987021696
-2.9800000000000004,15.829304739313654,15.808010447717171
-2.9700000000000006,15.711611453181526,15.679684081116172
-2.960000000000001,15.594895336337752,15.552351590470664
-2.950000000000001,15.479146717090053,15.426008679032615
-2.9400000000000013,15.36435602049671,15.300651050054006
-2.9300000000000015,15.250513767409073,15.1762744067868
-2.9200000000000017,15.13761057352363,15.052874452482971
-2.910000000000002,15.025637148443577,14.93044689039449
-2.900000000000002,14.914584294749757,14.808987423773333
-2.8900000000000023,14.804442907080926,14.688491755871462
-2.8800000000000026,14.695203971223194,14.568955589940858
-2.8700000000000028,14.586858563208615,14.450374629233487
-2.860000000000003,14.479397848422762,14.332744577001321
-2.850000000000003,14.372813080721274,14.21606113649633
-2.8400000000000034,14.267095601555225,14.100320010970492
-2.8300000000000036,14.162236839105269,13.98551690367577
-2.820000000000004,14.058228307424445,13.87164751786414
-2.810000000000004,13.955061605589577,13.758707556787574
-2.8000000000000043,13.852728416861178,13.646692723698038
-2.7900000000000045,13.751220507851759,13.53559872184751
-2.7800000000000047,13.6505297277025,13.425421254487958
-2.770000000000005,13.550648007268139,13.316156024871352
-2.760000000000005,13.451567358310069,13.207798736249668
-2.7500000000000053,13.353279872697492,13.100345091874873
-2.7400000000000055,13.255777721616607,12.993790794998938
-2.7300000000000058,13.159053154787717,12.88813154887384
-2.720000000000006,13.063098499690206,12.783363056751543
-2.710000000000006,12.967906160795268,12.679481021884024
-2.7000000000000064,12.873468618806353,12.576481147523253
-2.6900000000000066,12.779778429907228,12.474359136921201
-2.680000000000007,12.686828225017596,12.373110693329837
-2.670000000000007,12.594610709056179,12.272731520001138
-2.6600000000000072,12.503118660211193,12.17321732018707
-2.6500000000000075,12.412344929218184,12.074563797139605
-2.6400000000000077,12.322282438645068,11.976766654110717
-2.630000000000008,12.232924182184405,11.879821594352375
-2.620000000000008,12.144263223952752,11.783724321116551
-2.6100000000000083,12.056292697797065,11.688470537655219
-2.6000000000000085,11.969005806608086,11.594055947220347
-2.5900000000000087,11.882395821640625,11.500476253063905
-2.580000000000009,11.796456081840677,11.40772715843787
-2.570000000000009,11.711179993179313,11.315804366594211
-2.5600000000000094,11.626561027993267,11.224703580784896
-2.5500000000000096,11.542592724332174,11.134420504261897
-2.54000000000001,11.459268685312356,11.044950840277192
-2.53000000000001,11.376582578477148,10.956290292082745
-2.5200000000000102,11.294528135163622,10.86843456293053
-2.5100000000000104,11.213099149875736,10.78137935607252
-2.5000000000000107,11.132289479663772,10.695120374760682
-2.490000000000011,11.05209304351003,10.609653322246992
-2.480000000000011,10.97250382172074,10.52497390178342
-2.4700000000000113,10.893515855324052,10.441077816621936
-2.4600000000000115,10.81512324547418,10.35796077001451
-2.4500000000000117,10.737320152861471,10.27561846521312
-2.440000000000012,10.6601007971285,10.19404660546973
-2.430000000000012,10.583459456292008,10.113240894036316
-2.4200000000000124,10.50739046617071,10.033197034164845
-2.4100000000000126,10.431888219818871,9.953910729107292
-2.400000000000013,10.356947166965604,9.87537768211563
-2.390000000000013,10.282561813459836,9.797593596441827
-2.380000000000013,10.208726720720898,9.720554175337853
-2.3700000000000134,10.135436505194654,9.644255122055682
-2.3600000000000136,10.062685837815142,9.568692139847286
-2.350000000000014,9.99046944347166,9.493860931964635
-2.340000000000014,9.91878210048127,9.419757201659703
-2.3300000000000143,9.847618640066592,9.346376652184455
-2.3200000000000145,9.77697394583895,9.273714986790866
-2.3100000000000147,9.706842953286719,9.201767908730911
-2.300000000000015,9.637220649268865,9.130531121256558
-2.290000000000015,9.568102071513637,9.060000327619774
-2.2800000000000153,9.499482308122326,8.990171231072539
-2.2700000000000156,9.431356497078077,8.921039534866821
-2.2600000000000158,9.363719825759677,8.85260094225459
-2.250000000000016,9.296567530460301,8.784851156487814
-2.240000000000016,9.229894895911126,8.71778588081847
-2.2300000000000164,9.163697254809799,8.65140081849853
-2.2200000000000166,9.097969987353714,8.585691672779962
-2.210000000000017,9.03270852077802,8.520654146914739
-2.200000000000017,8.967908328898337,8.45628394415483
-2.1900000000000173,8.903564931658149,8.392576767752209
-2.1800000000000175,8.839673894680779,8.329528320958847
-2.1700000000000177,8.776230828825948,8.267134307026716
-2.160000000000018,8.71323138975087,8.205390429207783
-2.150000000000018,8.650671277475809,8.144292390754023
-2.1400000000000183,8.588546235954064,8.083835894917412
-2.1300000000000185,8.526852052646383,8.02401664494991
-2.1200000000000188,8.465584558099689,7.964830344103498
-2.110000000000019,8.404739625530137,7.906272695630144
-2.100000000000019,8.34431317041043,7.848339402781819
-2.0900000000000194,8.284301150061374,7.791026168810493
-2.0800000000000196,8.224699563247583,7.734328696968142
-2.07000000000002,8.16550444977738,7.678242690506734
-2.06000000000002,8.106711890106752,7.62276385267824
-2.0500000000000203,8.048318004947406,7.567887886734632
-2.0400000000000205,7.9903189548788305,7.513610495927883
-2.0300000000000207,7.932710939964353,7.459927383509962
-2.020000000000021,7.875490199371141,7.4068342527328435
-2.010000000000021,7.818653010994119,7.354326806848494
-2.0000000000000213,7.762195691083751,7.3024007491088865
-1.9900000000000213,7.706114593877665,7.251051782765996
-1.9800000000000213,7.650406111236071,7.200275611071792
-1.9700000000000213,7.59506667228095,7.150067937278241
-1.9600000000000213,7.540092743038955,7.100424464637322
-1.9500000000000213,7.485480826088019,7.051340896401001
-1.9400000000000213,7.431227460207602,7.002812935821252
-1.9300000000000213,7.377329220032573,6.954836286150047
-1.9200000000000212,7.323782715710664,6.907406650639355
-1.9100000000000212,7.2705845925634875,6.860519732541148
-1.9000000000000212,7.217731530751064,6.8141712351073975
-1.8900000000000212,7.165220244939835,6.768356861590077
-1.8800000000000212,7.1130474839741265,6.723072315241153
