x,f(x),Spline(x)
-3.0,4.0,4.0
-2.99,3.99,3.9900001991461624
-2.9800000000000004,3.9800000000000004,3.98000039744203
-2.9700000000000006,3.9700000000000006,3.9700005940373075
-2.960000000000001,3.960000000000001,3.9600007880817
-2.950000000000001,3.950000000000001,3.950000978724913
-2.9400000000000013,3.9400000000000013,3.940001165116651
-2.9300000000000015,3.9300000000000015,3.9300013464066197
-2.9200000000000017,3.9200000000000017,3.9200015217445237
-2.910000000000002,3.910000000000002,3.9100016902800676
-2.900000000000002,3.900000000000002,3.9000018511629575
-2.8900000000000023,3.8900000000000023,3.890002003542898
-2.8800000000000026,3.8800000000000026,3.880002146569594
-2.8700000000000028,3.8700000000000028,3.8700022793927507
-2.860000000000003,3.860000000000003,3.8600024011620726
-2.850000000000003,3.850000000000003,3.8500025110272658
-2.8400000000000034,3.8400000000000034,3.8400026081380347
-2.8300000000000036,3.8300000000000036,3.830002691644084
-2.820000000000004,3.820000000000004,3.82000276069512
-2.810000000000004,3.810000000000004,3.8100028144408467
-2.8000000000000043,3.8000000000000043,3.800002852030969
-2.7900000000000045,3.7900000000000045,3.790002872615193
-2.7800000000000047,3.7800000000000047,3.780002875343223
-2.770000000000005,3.770000000000005,3.7700028593647636
-2.760000000000005,3.760000000000005,3.760002823829521
-2.7500000000000053,3.7500000000000053,3.7500027678871994
-2.7400000000000055,3.7400000000000055,3.7400026906875046
-2.7300000000000058,3.7300000000000058,3.7300025913801407
-2.720000000000006,3.720000000000006,3.7200024691148137
-2.710000000000006,3.710000000000006,3.710002323041228
-2.7000000000000064,3.7000000000000064,3.7000021523090885
-2.6900000000000066,3.6900000000000066,3.690001956068101
-2.680000000000007,3.680000000000007,3.68000173346797
-2.670000000000007,3.670000000000007,3.670001483658401
-2.6600000000000072,3.6600000000000072,3.6600012057890985
-2.6500000000000075,3.6500000000000075,3.6500008990097683
-2.6400000000000077,3.6400000000000077,3.6400005624701146
-2.630000000000008,3.630000000000008,3.630000195319843
-2.620000000000008,3.620000000000008,3.619999796814945
-2.6100000000000083,3.6100000000000083,3.609999368656011
-2.6000000000000085,3.6000000000000085,3.5999989149882285
-2.5900000000000087,3.5900000000000087,3.5899984400630722
-2.580000000000009,3.580000000000009,3.5799979481320174
-2.570000000000009,3.570000000000009,3.569997443446538
-2.5600000000000094,3.5600000000000094,3.559996930258109
-2.5500000000000096,3.5500000000000096,3.549996412818206
-2.54000000000001,3.54000000000001,3.5399958953783024
-2.53000000000001,3.53000000000001,3.529995382189874
-2.5200000000000102,3.5200000000000102,3.5199948775043945
-2.5100000000000104,3.5100000000000104,3.5099943855733393
-2.5000000000000107,3.5000000000000107,3.4999939106481834
-2.490000000000011,3.490000000000011,3.4899934569804008
-2.480000000000011,3.480000000000011,3.479993028821467
-2.4700000000000113,3.4700000000000113,3.469992630422856
-2.4600000000000115,3.4600000000000115,3.4599922660360427
-2.4500000000000117,3.4500000000000117,3.4499919399125023
-2.440000000000012,3.440000000000012,3.4399916563037087
-2.430000000000012,3.430000000000012,3.4299914194611376
-2.4200000000000124,3.4200000000000124,3.4199912336362632
-2.4100000000000126,3.4100000000000126,3.4099911030805603
-2.400000000000013,3.400000000000013,3.3999910320455036
-2.390000000000013,3.390000000000013,3.3899910247825678
-2.380000000000013,3.380000000000013,3.3799910855432276
-2.3700000000000134,3.3700000000000134,3.369991218578958
-2.3600000000000136,3.3600000000000136,3.3599914281412335
-2.350000000000014,3.350000000000014,3.3499917184815287
-2.340000000000014,3.340000000000014,3.339992093851319
-2.3300000000000143,3.3300000000000143,3.329992558502078
-2.3200000000000145,3.3200000000000145,3.319993116685281
-2.3100000000000147,3.3100000000000147,3.3099937726524034
-2.300000000000015,3.300000000000015,3.299994530654919
-2.290000000000015,3.290000000000015,3.2899953949443033
-2.2800000000000153,3.2800000000000153,3.27999636977203
-2.2700000000000156,3.2700000000000156,3.269997459389575
-2.2600000000000158,3.2600000000000158,3.2599986680484117
-2.250000000000016,3.250000000000016,3.250000000000016
-2.240000000000016,3.240000000000016,3.2400014560946824
-2.2300000000000164,3.2300000000000164,3.2300030235779866
-2.2200000000000166,3.2200000000000166,3.220004686294325
-2.210000000000017,3.210000000000017,3.2100064280880933
-2.200000000000017,3.200000000000017,3.2000082328036874
-2.1900000000000173,3.1900000000000173,3.190010084285504
-2.1800000000000175,3.1800000000000175,3.180011966377938
-2.1700000000000177,3.1700000000000177,3.1700138629253867
-2.160000000000018,3.160000000000018,3.160015757772245
-2.150000000000018,3.150000000000018,3.15001763476291
-2.1400000000000183,3.1400000000000183,3.1400194777417765
-2.1300000000000185,3.1300000000000185,3.1300212705532418
-2.1200000000000188,3.1200000000000188,3.120022997041701
-2.110000000000019,3.110000000000019,3.11002464105155
-2.100000000000019,3.100000000000019,3.1000261864271863
-2.0900000000000194,3.0900000000000194,3.0900276170130043
-2.0800000000000196,3.0800000000000196,3.0800289166534003
-2.07000000000002,3.07000000000002,3.070030069192771
-2.06000000000002,3.06000000000002,3.060031058475512
-2.0500000000000203,3.0500000000000203,3.0500318683460192
-2.0400000000000205,3.0400000000000205,3.040032482648689
-2.0300000000000207,3.0300000000000207,3.0300328852279175
-2.020000000000021,3.020000000000021,3.0200330599281
-2.010000000000021,3.010000000000021,3.010032990593633
-2.0000000000000213,3.0000000000000213,3.000032661068913
-1.9900000000000213,2.9900000000000215,2.990032055198335
-1.9800000000000213,2.9800000000000213,2.980031156826296
-1.9700000000000213,2.970000000000021,2.9700299497971905
-1.9600000000000213,2.9600000000000213,2.9600284179554164
-1.9500000000000213,2.9500000000000215,2.950026545145368
-1.9400000000000213,2.9400000000000213,2.9400243152114434
-1.9300000000000213,2.930000000000021,2.9300217119980374
-1.9200000000000212,2.9200000000000212,2.9200187193495455
-1.9100000000000212,2.9100000000000215,2.910015321110365
-1.9000000000000212,2.9000000000000212,2.9000115011248906
-1.8900000000000212,2.890000000000021,2.8900072432375192
-1.8800000000000212,2.880000000000021,2.8800025312926465
-1.8700000000000212,2.8700000000000214,2.869997350728972
-1.8600000000000212,2.860000000000021,2.8599917236541637
-1.8500000000000212,2.850000000000021,2.84998570884486
-1.8400000000000212,2.840000000000021,2.839979366672002
-1.8300000000000212,2.8300000000000214,2.8299727575065314
-1.8200000000000212,2.820000000000021,2.8199659417193885
-1.8100000000000211,2.810000000000021,2.8099589796815145
-1.8000000000000211,2.800000000000021,2.799951931763852
-1.7900000000000211,2.7900000000000214,2.78994485833734
-1.7800000000000211,2.780000000000021,2.7799378197729214
-1.7700000000000211,2.770000000000021,2.7699308764415367
-1.760000000000021,2.760000000000021,2.759924088714127
-1.750000000000021,2.7500000000000213,2.749917516961634
-1.740000000000021,2.740000000000021,2.7399112215549977
-1.730000000000021,2.730000000000021,2.7299052628651608
-1.720000000000021,2.720000000000021,2.7198997012630635
-1.710000000000021,2.7100000000000213,2.709894597119647
-1.700000000000021,2.700000000000021,2.699890010805853
-1.690000000000021,2.690000000000021,2.6898860026926217
-1.680000000000021,2.680000000000021,2.6798826331508954
-1.670000000000021,2.6700000000000212,2.6698799625516143
-1.660000000000021,2.660000000000021,2.6598780512657205
-1.650000000000021,2.650000000000021,2.6498769596641547
-1.640000000000021,2.640000000000021,2.6398767481178576
-1.630000000000021,2.630000000000021,2.6298774769977715
-1.620000000000021,2.620000000000021,2.619879206674837
-1.610000000000021,2.6100000000000207,2.609881997519994
-1.600000000000021,2.600000000000021,2.5998859099041858
-1.590000000000021,2.590000000000021,2.5898910041983525
-1.580000000000021,2.580000000000021,2.579897340773435
-1.570000000000021,2.5700000000000207,2.569904980000375
-1.560000000000021,2.560000000000021,2.559913982250114
-1.550000000000021,2.550000000000021,2.549924407893592
-1.540000000000021,2.540000000000021,2.5399363173017515
-1.530000000000021,2.5300000000000207,2.529949770845533
-1.520000000000021,2.520000000000021,2.5199648288958776
-1.5100000000000209,2.510000000000021,2.5099815518237265
-1.5000000000000209,2.500000000000021,2.500000000000021
-1.4900000000000209,2.4900000000000206,2.4900201861791853
-1.4800000000000209,2.480000000000021,2.4800419326495753
-1.4700000000000208,2.470000000000021,2.4700650140830307
-1.4600000000000208,2.460000000000021,2.460089205151391
-1.4500000000000208,2.4500000000000206,2.450114280526495
-1.4400000000000208,2.440000000000021,2.4401400148801824
-1.4300000000000208,2.430000000000021,2.4301661828842924
-1.4200000000000208,2.420000000000021,2.4201925592106637
-1.4100000000000208,2.4100000000000206,2.410218918531136
-1.4000000000000208,2.400000000000021,2.4002450355175493
-1.3900000000000208,2.390000000000021,2.390270684841742
-1.3800000000000208,2.3800000000000208,2.380295641175553
-1.3700000000000208,2.3700000000000205,2.3703196791908234
-1.3600000000000207,2.3600000000000207,2.360342573559391
-1.3500000000000207,2.350000000000021,2.350364098953095
-1.3400000000000207,2.3400000000000207,2.3403840300437757
-1.3300000000000207,2.3300000000000205,2.330402141503271
-1.3200000000000207,2.3200000000000207,2.3204182080034217
-1.3100000000000207,2.310000000000021,2.310432004216066
-1.3000000000000207,2.3000000000000207,2.300443304813044
-1.2900000000000207,2.2900000000000205,2.290451884466195
-1.2800000000000207,2.2800000000000207,2.280457517847357
-1.2700000000000207,2.270000000000021,2.270459979628371
-1.2600000000000207,2.2600000000000207,2.2604590444810753
-1.2500000000000207,2.2500000000000204,2.2504544870773087
-1.2400000000000206,2.2400000000000206,2.240446082088912
-1.2300000000000206,2.230000000000021,2.2304336041877235
-1.2200000000000206,2.2200000000000206,2.220416828045582
-1.2100000000000206,2.2100000000000204,2.210395528334328
-1.2000000000000206,2.2000000000000206,2.2003694797258007
-1.1900000000000206,2.190000000000021,2.1903384568918383
-1.1800000000000206,2.1800000000000206,2.180302234504281
-1.1700000000000206,2.1700000000000204,2.170260587234968
-1.1600000000000206,2.1600000000000206,2.1602132897557382
-1.1500000000000206,2.150000000000021,2.150160116738431
-1.1400000000000206,2.1400000000000206,2.1401008428548858
-1.1300000000000205,2.1300000000000203,2.1300352427769425
-1.1200000000000205,2.1200000000000205,2.1199631133903947
-1.1100000000000205,2.1100000000000207,2.1098847625020136
-1.1000000000000205,2.1000000000000205,2.0998010088395453
-1.0900000000000205,2.0900000000000203,2.089712693344691
-1.0800000000000205,2.0800000000000205,2.0796206569591535
-1.0700000000000205,2.0700000000000207,2.0695257406246332
-1.0600000000000205,2.0600000000000205,2.059428785282832
-1.0500000000000205,2.0500000000000203,2.0493306318754523
-1.0400000000000205,2.0400000000000205,2.0392321213441953
-1.0300000000000205,2.0300000000000207,2.0291340946307628
-1.0200000000000204,2.0200000000000204,2.0190373926768554
-1.0100000000000204,2.01000000000002,2.0089428564241762
-1.0000000000000204,2.0000000000000204,1.9988513268144261
-0.9900000000000204,1.9900000000000204,1.9887636447893067
-0.9800000000000204,1.9800000000000204,1.9786806512905206
-0.9700000000000204,1.9700000000000204,1.968603187259768
-0.9600000000000204,1.9600000000000204,1.9585320936387511
-0.9500000000000204,1.9500000000000204,1.9484682113691727
-0.9400000000000204,1.9400000000000204,1.9384123813927328
-0.9300000000000204,1.9300000000000204,1.928365444651134
-0.9200000000000204,1.9200000000000204,1.9183282420860774
-0.9100000000000203,1.9100000000000203,1.908301614639265
-0.9000000000000203,1.9000000000000203,1.8982864032523987
-0.8900000000000203,1.8900000000000203,1.8882834488671791
-0.8800000000000203,1.8800000000000203,1.8782935924253095
-0.8700000000000203,1.8700000000000203,1.8683176748684904
-0.8600000000000203,1.8600000000000203,1.8583565371384232
-0.8500000000000203,1.8500000000000203,1.8484110201768107
-0.8400000000000203,1.8400000000000203,1.8384819649253537
-0.8300000000000203,1.8300000000000203,1.8285702123257537
-0.8200000000000203,1.8200000000000203,1.8186766033197133
-0.8100000000000203,1.8100000000000203,1.8088019788489333
-0.8000000000000203,1.8000000000000203,1.7989471798551155
-0.7900000000000202,1.7900000000000202,1.7891130472799617
-0.7800000000000202,1.7800000000000202,1.7793004220651738
-0.7700000000000202,1.7700000000000202,1.7695101451524526
-0.7600000000000202,1.7600000000000202,1.759743057483501
-0.7500000000000202,1.7500000000000202,1.75000000000002
-0.7400000000000202,1.7400000000000202,1.7402811504136528
-0.7300000000000202,1.7300000000000202,1.730584033515812
-0.7200000000000202,1.7200000000000202,1.7209055108678515
-0.7100000000000202,1.7100000000000202,1.7112424440311262
-0.7000000000000202,1.7000000000000202,1.701591694566989
-0.6900000000000202,1.6900000000000202,1.6919501240367945
-0.6800000000000201,1.6800000000000201,1.682314594001897
-0.6700000000000201,1.6700000000000201,1.6726819660236505
-0.6600000000000201,1.6600000000000201,1.6630491016634088
-0.6500000000000201,1.6500000000000201,1.6534128624825266
-0.6400000000000201,1.64000000000002,1.643770110042357
-0.6300000000000201,1.63000000000002,1.6341177059042546
-0.6200000000000201,1.62000000000002,1.6244525116295745
-0.6100000000000201,1.61000000000002,1.614771388779669
-0.6000000000000201,1.60000000000002,1.6050711989158932
-0.5900000000000201,1.59000000000002,1.5953488035996017
-0.58000000000002,1.58000000000002,1.5856010643921472
-0.57000000000002,1.57000000000002,1.5758248428548847
-0.56000000000002,1.56000000000002,1.5660170005491685
-0.55000000000002,1.55000000000002,1.5561743990363521
-0.54000000000002,1.54000000000002,1.54629389987779
-0.53000000000002,1.53000000000002,1.5363723646348357
-0.52000000000002,1.52000000000002,1.5264066548688442
-0.51000000000002,1.51000000000002,1.5163936321411693
-0.50000000000002,1.50000000000002,1.5063301580131643
-0.49000000000002,1.49000000000002,1.4962130940461842
-0.48000000000001997,1.48000000000002,1.4860393018015827
-0.47000000000001996,1.47000000000002,1.475805642840714
-0.46000000000001995,1.46000000000002,1.4655089787249325
-0.45000000000001994,1.45000000000002,1.455146171015592
-0.44000000000001993,1.44000000000002,1.4447140812740462
-0.4300000000000199,1.43000000000002,1.4342095710616496
-0.4200000000000199,1.42000000000002,1.4236295019397567
-0.4100000000000199,1.41000000000002,1.4129707354697205
-0.4000000000000199,1.40000000000002,1.4022301332128964
-0.3900000000000199,1.3900000000000199,1.3914045567306377
-0.3800000000000199,1.3800000000000199,1.3804908675842982
-0.37000000000001987,1.3700000000000199,1.3694862367363065
-0.36000000000001986,1.3600000000000199,1.3583949513737796
-0.35000000000001985,1.3500000000000199,1.3472284149085272
-0.34000000000001984,1.3400000000000198,1.3359983401534297
-0.33000000000001983,1.3300000000000198,1.32471643992137
-0.3200000000000198,1.3200000000000198,1.3133944270252305
-0.3100000000000198,1.3100000000000198,1.3020440142778917
-0.3000000000000198,1.3000000000000198,1.2906769144922368
-0.2900000000000198,1.2900000000000198,1.279304840481148
-0.2800000000000198,1.2800000000000198,1.267939505057506
-0.2700000000000198,1.2700000000000198,1.2565926210341936
